conversation_num,speaker_nickname,average_positive_bert,average_negative_bert,average_neutral_bert,average_num_words,average_num_chars,average_num_messages,average_info_exchange_zscore_chats,average_info_exchange_zscore_conversation,average_discrepancies,average_hear,average_home,average_conjunction,average_certainty,average_inclusive,average_bio,average_achievement,average_adverbs,average_anxiety,average_third_person,average_negation,average_swear,average_death,average_health,average_see,average_body,average_family,average_negative_affect,average_quantifier,average_positive_affect,average_insight,average_humans,average_present_tense,average_future_tense,average_past_tense,average_relative,average_sexual,average_inhibition,average_sadness,average_social,average_indefinite_pronoun,average_religion,average_work,average_money,average_causation,average_anger,average_first_person_singular,average_feel,average_tentativeness,average_exclusive,average_verbs,average_friends,average_article,average_argue,average_auxiliary_verbs,average_cognitive_mech,average_preposition,average_first_person_plural,average_percept,average_second_person,average_positive_words,average_first_person,average_nltk_english_stopwords,average_hedge_words,average_num_question_naive,average_NTRI,average_word_TTR,average_first_pronouns_proportion,average_function_word_accommodation,average_content_word_accommodation,average_hedge_naive,average_textblob_subjectivity,average_textblob_polarity,average_positivity_zscore_chats,average_positivity_zscore_conversation,average_dale_chall_score,average_please,average_please_start,average_hashedge,average_indirect_(btw),average_hedges,average_factuality,average_deference,average_gratitude,average_apologizing,average_1st_person_pl.,average_1st_person,average_1st_person_start,average_2nd_person,average_2nd_person_start,average_indirect_(greeting),average_direct_question,average_direct_start,average_haspositive,average_hasnegative,average_subjunctive,average_indicative,sum_num_words,sum_num_chars,sum_num_messages,sum_function_word_accommodation,user_list
1,26671,0.1679472233333333,0.15591359666666668,0.6761391666666666,1.3333333333333333,4.666666666666667,1.0,-0.7111764462690501,-0.7575610798287432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033333333333333335,0.0,0.0,0.0,1.0,0.0,0.0,0.0003447087211306446,0.0,0.0,0.0,0.019822512751147214,0.1333640472386263,0.06613333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,14,3,0,"[ 29541  33524  34691  34682  31607  34700  29077  34167  30369  29374
  29679  34745  27422  31980  32149  34706  34540  27194  34399  31003
  29136  30575  27502  31122  26783  34746  32418  30782  34441  33922
  29727  31382  34566  31365  34718  34704  32334  31860  34548  33884
  29474  33970  32365  34749  31594  29569  30338  32155  29626  34605
  27488  34661  34534  27391  29838  34148  36430  31804  26812  31185
  34766  34308  34712  34681  34693  34776  20720  30029  30973  25308
  29755  34834  34365  32153  27076  30720  31569  34805  27471  32996
  34660  32676  33180  29099  25599  34582  34645  31526  29068  30828
  29472   6787  34626  33176  32871  34797  34799  32490  29942  25636
  34785  26503  34806  31165  32864  12345 711126  32284 711125  25492
  30095  32276 711124  34490]"
1,29541,0.322217776,0.026292837075,0.651489405,5.0,22.75,1.0,0.4475545477676144,0.3069241743824747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007499999999999999,0.0,0.0,0.0024999999999999996,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024999999999999996,0.0,0.0075,0.0,0.0,0.0,0.0075,0.0,0.0,0.0,0.0024999999999999996,0.0,0.017499999999999998,0.0,0.0,0.0,0.9583333333333334,0.0,0.0,0.006097560975609756,0.0,0.08333333333333333,0.075,0.9055865543681296,1.1310064392769952,0.248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,20,91,4,0,"[ 26671  33524  34691  34682  31607  34700  29077  34167  30369  29374
  29679  34745  27422  31980  32149  34706  34540  27194  34399  31003
  29136  30575  27502  31122  26783  34746  32418  30782  34441  33922
  29727  31382  34566  31365  34718  34704  32334  31860  34548  33884
  29474  33970  32365  34749  31594  29569  30338  32155  29626  34605
  27488  34661  34534  27391  29838  34148  36430  31804  26812  31185
  34766  34308  34712  34681  34693  34776  20720  30029  30973  25308
  29755  34834  34365  32153  27076  30720  31569  34805  27471  32996
  34660  32676  33180  29099  25599  34582  34645  31526  29068  30828
  29472   6787  34626  33176  32871  34797  34799  32490  29942  25636
  34785  26503  34806  31165  32864  12345 711126  32284 711125  25492
  30095  32276 711124  34490]"
1,33524,0.10035544519999999,0.066932056,0.832712448,6.0,27.0,1.0,0.5739615652988868,0.42304983847824396,0.0,0.0019999999999999996,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.002,0.0,0.0,0.006,0.0,0.0,0.01,0.0,0.0,0.0,0.0019999999999999996,0.002,0.0,0.0,0.0,0.002,0.0,0.003999999999999999,0.0,0.002,0.004,0.006,0.0,0.008,0.0,0.004,0.006,0.002,0.0,0.0019999999999999996,0.0,0.002,0.003999999999999999,0.024,0.0,0.0,0.0,0.9777777777777779,0.09722222222222222,0.8,0.0,0.0,0.18,0.09,-0.3682642967180712,-0.3037409093033201,0.2976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,135,5,4,"[ 26671  29541  34691  34682  31607  34700  29077  34167  30369  29374
  29679  34745  27422  31980  32149  34706  34540  27194  34399  31003
  29136  30575  27502  31122  26783  34746  32418  30782  34441  33922
  29727  31382  34566  31365  34718  34704  32334  31860  34548  33884
  29474  33970  32365  34749  31594  29569  30338  32155  29626  34605
  27488  34661  34534  27391  29838  34148  36430  31804  26812  31185
  34766  34308  34712  34681  34693  34776  20720  30029  30973  25308
  29755  34834  34365  32153  27076  30720  31569  34805  27471  32996
  34660  32676  33180  29099  25599  34582  34645  31526  29068  30828
  29472   6787  34626  33176  32871  34797  34799  32490  29942  25636
  34785  26503  34806  31165  32864  12345 711126  32284 711125  25492
  30095  32276 711124  34490]"
1,34691,0.098384523,0.015583349,0.8860321,6.0,33.5,1.0,0.7635720915957955,0.5972383346218978,0.005,0.0,0.005,0.005,0.0,0.005,0.0,0.0,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.01,0.005,0.0,0.025,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.005,0.0,0.015,0.0,0.0,0.0,0.015,0.02,0.005,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.375,0.125,-0.3795805977451164,-0.3164865403012077,0.2976,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,12,67,2,0,"[ 26671  29541  33524  34682  31607  34700  29077  34167  30369  29374
  29679  34745  27422  31980  32149  34706  34540  27194  34399  31003
  29136  30575  27502  31122  26783  34746  32418  30782  34441  33922
  29727  31382  34566  31365  34718  34704  32334  31860  34548  33884
  29474  33970  32365  34749  31594  29569  30338  32155  29626  34605
  27488  34661  34534  27391  29838  34148  36430  31804  26812  31185
  34766  34308  34712  34681  34693  34776  20720  30029  30973  25308
  29755  34834  34365  32153  27076  30720  31569  34805  27471  32996
  34660  32676  33180  29099  25599  34582  34645  31526  29068  30828
  29472   6787  34626  33176  32871  34797  34799  32490  29942  25636
  34785  26503  34806  31165  32864  12345 711126  32284 711125  25492
  30095  32276 711124  34490]"
1,34682,0.11111511228571429,0.17552883485714288,0.7133560328571429,5.142857142857143,23.571428571428573,1.0,0.4024091843635884,0.26545072291969996,0.0014285714285714286,0.0,0.0,0.004285714285714286,0.0,0.0014285714285714286,0.0,0.0,0.002857142857142857,0.0,0.0,0.0014285714285714284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004285714285714286,0.0,0.004285714285714286,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.005714285714285714,0.0,0.0,0.0,0.0,0.0,0.002857142857142857,0.0,0.0014285714285714286,0.004285714285714286,0.0071428571428571435,0.0,0.004285714285714286,0.005714285714285715,0.004285714285714286,0.012857142857142857,0.004285714285714286,0.0,0.0,0.0,0.005714285714285714,0.002857142857142857,0.022857142857142857,0.0014285714285714286,0.0,0.0,0.9841269841269842,0.06349206349206349,0.0,0.0006398440473683367,0.14285714285714285,0.10714285714285714,-0.044642857142857144,-0.30648629670734867,-0.23415990487065835,0.25508571428571425,0.0,0.0,0.2857142857142857,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,36,165,7,0,"[ 26671  29541  33524  34691  31607  34700  29077  34167  30369  29374
  29679  34745  27422  31980  32149  34706  34540  27194  34399  31003
  29136  30575  27502  31122  26783  34746  32418  30782  34441  33922
  29727  31382  34566  31365  34718  34704  32334  31860  34548  33884
  29474  33970  32365  34749  31594  29569  30338  32155  29626  34605
  27488  34661  34534  27391  29838  34148  36430  31804  26812  31185
  34766  34308  34712  34681  34693  34776  20720  30029  30973  25308
  29755  34834  34365  32153  27076  30720  31569  34805  27471  32996
  34660  32676  33180  29099  25599  34582  34645  31526  29068  30828
  29472   6787  34626  33176  32871  34797  34799  32490  29942  25636
  34785  26503  34806  31165  32864  12345 711126  32284 711125  25492
  30095  32276 711124  34490]"
1,31607,0.05847191,0.13298272,0.80854535,7.0,35.0,1.0,0.7635720915957955,0.5972383346218978,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.009999999999999998,0.019999999999999997,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.019999999999999997,0.0,0.0,0.0,1.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,-0.6087439525868035,-0.5745948702289406,0.3472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,35,1,0,"[ 26671  29541  33524  34691  34682  34700  29077  34167  30369  29374
  29679  34745  27422  31980  32149  34706  34540  27194  34399  31003
  29136  30575  27502  31122  26783  34746  32418  30782  34441  33922
  29727  31382  34566  31365  34718  34704  32334  31860  34548  33884
  29474  33970  32365  34749  31594  29569  30338  32155  29626  34605
  27488  34661  34534  27391  29838  34148  36430  31804  26812  31185
  34766  34308  34712  34681  34693  34776  20720  30029  30973  25308
  29755  34834  34365  32153  27076  30720  31569  34805  27471  32996
  34660  32676  33180  29099  25599  34582  34645  31526  29068  30828
  29472   6787  34626  33176  32871  34797  34799  32490  29942  25636
  34785  26503  34806  31165  32864  12345 711126  32284 711125  25492
  30095  32276 711124  34490]"
1,34700,0.20417853349999998,0.1348769745,0.66094449,3.0,14.375,1.0,-0.22398273286727066,-0.3099934161262993,0.0,0.00125,0.0,0.0,0.0,0.0,0.0,0.0,0.0012499999999999998,0.0,0.0,0.0012499999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00125,0.0,0.0,0.0024999999999999996,0.0,0.0,0.0075,0.0,0.0,0.0,0.0,0.0,0.0,0.0012499999999999998,0.0,0.0,0.0,0.0,0.0,0.0012499999999999998,0.0,0.0024999999999999996,0.0,0.0024999999999999996,0.0012500000000000002,0.0024999999999999996,0.0012499999999999998,0.0,0.0,0.00125,0.0,0.00375,0.0,0.0037499999999999994,0.0012499999999999998,0.125,0.0,1.0,0.0625,0.125,0.006097560975609756,0.125,0.09583333333333334,0.06666666666666667,0.22784919815265325,0.3676659948012182,0.1488,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,24,115,8,1,"[ 26671  29541  33524  34691  34682  31607  29077  34167  30369  29374
  29679  34745  27422  31980  32149  34706  34540  27194  34399  31003
  29136  30575  27502  31122  26783  34746  32418  30782  34441  33922
  29727  31382  34566  31365  34718  34704  32334  31860  34548  33884
  29474  33970  32365  34749  31594  29569  30338  32155  29626  34605
  27488  34661  34534  27391  29838  34148  36430  31804  26812  31185
  34766  34308  34712  34681  34693  34776  20720  30029  30973  25308
  29755  34834  34365  32153  27076  30720  31569  34805  27471  32996
  34660  32676  33180  29099  25599  34582  34645  31526  29068  30828
  29472   6787  34626  33176  32871  34797  34799  32490  29942  25636
  34785  26503  34806  31165  32864  12345 711126  32284 711125  25492
  30095  32276 711124  34490]"
1,29077,0.073824264,0.013131371,0.9130443,3.0,11.0,1.0,-0.184480539888748,-0.27370414609637145,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5205964552691712,-0.47531371187933946,0.1488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,11,1,0,"[ 26671  29541  33524  34691  34682  31607  34700  34167  30369  29374
  29679  34745  27422  31980  32149  34706  34540  27194  34399  31003
  29136  30575  27502  31122  26783  34746  32418  30782  34441  33922
  29727  31382  34566  31365  34718  34704  32334  31860  34548  33884
  29474  33970  32365  34749  31594  29569  30338  32155  29626  34605
  27488  34661  34534  27391  29838  34148  36430  31804  26812  31185
  34766  34308  34712  34681  34693  34776  20720  30029  30973  25308
  29755  34834  34365  32153  27076  30720  31569  34805  27471  32996
  34660  32676  33180  29099  25599  34582  34645  31526  29068  30828
  29472   6787  34626  33176  32871  34797  34799  32490  29942  25636
  34785  26503  34806  31165  32864  12345 711126  32284 711125  25492
  30095  32276 711124  34490]"
1,34167,0.05088981150000001,0.054685086,0.8944250499999999,7.5,35.0,1.0,1.2375984073380675,1.0327095749810322,0.0,0.0,0.0,0.004999999999999999,0.0,0.0,0.004999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004999999999999999,0.0,0.0,0.0,0.0,0.009999999999999998,0.005,0.015,0.0,0.004999999999999999,0.009999999999999998,0.0,0.0,0.0,0.01,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.004999999999999999,0.024999999999999998,0.0,0.004999999999999999,0.0,0.015,0.019999999999999997,0.009999999999999998,0.0,0.0,0.005,0.0,0.0,0.045,0.0,1.0,0.0,1.0,0.0,1.0,0.006329113924050633,0.0,0.0,0.0,-0.6522775375465284,-0.6236270591558488,0.372,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,15,70,2,2,"[ 26671  29541  33524  34691  34682  31607  34700  29077  30369  29374
  29679  34745  27422  31980  32149  34706  34540  27194  34399  31003
  29136  30575  27502  31122  26783  34746  32418  30782  34441  33922
  29727  31382  34566  31365  34718  34704  32334  31860  34548  33884
  29474  33970  32365  34749  31594  29569  30338  32155  29626  34605
  27488  34661  34534  27391  29838  34148  36430  31804  26812  31185
  34766  34308  34712  34681  34693  34776  20720  30029  30973  25308
  29755  34834  34365  32153  27076  30720  31569  34805  27471  32996
  34660  32676  33180  29099  25599  34582  34645  31526  29068  30828
  29472   6787  34626  33176  32871  34797  34799  32490  29942  25636
  34785  26503  34806  31165  32864  12345 711126  32284 711125  25492
  30095  32276 711124  34490]"
1,30369,0.17254208833333337,0.03400640133333333,0.7934515000000001,3.3333333333333335,15.333333333333334,1.0,-0.07914135861268763,-0.17693275934989708,0.0,0.0,0.0,0.0,0.0,0.0033333333333333335,0.006666666666666668,0.0,0.006666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006666666666666668,0.0,0.0,0.0,0.0,0.0,0.0033333333333333335,0.0033333333333333335,0.0,0.0,0.006666666666666667,0.0,0.0,0.0,0.0033333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0033333333333333335,0.0,0.0,0.0,0.0033333333333333335,0.0,0.0033333333333333335,0.0,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0,0.0,0.0,0.0,0.0033333333333333335,0.013333333333333334,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04620451581480659,0.1630782864790738,0.16533333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,46,3,0,"[ 26671  29541  33524  34691  34682  31607  34700  29077  34167  29374
  29679  34745  27422  31980  32149  34706  34540  27194  34399  31003
  29136  30575  27502  31122  26783  34746  32418  30782  34441  33922
  29727  31382  34566  31365  34718  34704  32334  31860  34548  33884
  29474  33970  32365  34749  31594  29569  30338  32155  29626  34605
  27488  34661  34534  27391  29838  34148  36430  31804  26812  31185
  34766  34308  34712  34681  34693  34776  20720  30029  30973  25308
  29755  34834  34365  32153  27076  30720  31569  34805  27471  32996
  34660  32676  33180  29099  25599  34582  34645  31526  29068  30828
  29472   6787  34626  33176  32871  34797  34799  32490  29942  25636
  34785  26503  34806  31165  32864  12345 711126  32284 711125  25492
  30095  32276 711124  34490]"
